78	+380006370855,+380004598942,398326,398409,398468,142,59,ANSWERED
79	+380006370855,+380008381960,398356,398426,398453,97,27,ANSWERED
80	+380006370855,+380005058663,398395,398476,398638,243,162,ANSWERED
81	+380006370855,+380009050115,398449,398508,398591,142,83,ANSWERED
82	+380006370855,+380000326307,398592,398675,398823,231,148,ANSWERED
83	+380006370855,+380005534011,398731,398782,398844,113,62,BUSY
84	+380006370855,+380005836306,398739,398755,398909,170,154,ANSWERED
85	+380006370855,+380001076398,398856,398887,398968,112,81,ABANDONED
86	+380006370855,+380008657079,399194,399208,399373,179,165,ANSWERED
87	+380006370855,+380004708524,399744,399823,399901,157,78,ANSWERED
88	+380006370855,+380004598942,399904,399947,399981,77,34,ANSWERED
89	+380006370855,+380001758288,403547,403581,403691,144,110,ANSWERED
90	+380006370855,+380001740524,411774,411853,411914,140,61,ANSWERED
91	+380006370855,+380000357036,452650,452701,452762,112,61,ANSWERED
92	+380006370855,+380000537504,453233,453266,453416,183,150,ANSWERED
93	+380006370855,+380005007364,453781,453862,453902,121,40,ANSWERED
94	+380006370855,+380005030105,454012,454058,454170,158,112,BUSY
95	+380006370855,+380000357036,454088,454143,454152,64,9,ANSWERED
96	+380006370855,+380007929280,454936,454987,455035,99,48,ANSWERED
97	+380006370855,+380000158881,455176,455201,455263,87,62,ANSWERED
98	+380006370855,+380004867224,455382,455386,455513,131,127,ANSWERED
99	+380006370855,+380008657079,456607,456646,456815,208,169,ANSWERED
100	+380006370855,+380007556781,456930,456948,457031,101,83,ANSWERED
101	+380006370855,+380002030944,457268,457296,457440,172,144,ANSWERED
102	+380006370855,+380001758288,458407,458433,458600,193,167,ANSWERED
103	+380006370855,+380002285729,459237,459244,459322,85,78,ABANDONED
104	+380006370855,+380003478128,459267,459336,459408,141,72,ANSWERED
105	+380006370855,+380009873989,460189,460210,460377,188,167,ANSWERED
106	+380006370855,+380009873989,460227,460313,460317,90,4,ANSWERED
107	+380006370855,+380004708524,460347,460406,460517,170,111,ANSWERED
108	+380006370855,+380006034742,460694,460705,460766,72,61,ANSWERED
109	+380006370855,+380009050115,461987,462028,462125,138,97,BUSY
110	+380006370855,+380002409728,462188,462218,462254,66,36,ANSWERED
111	+380006370855,+380000744414,462293,462333,462424,131,91,BUSY
112	+380006370855,+380002150592,462415,462502,462561,146,59,ANSWERED
113	+380006370855,+380003937038,462734,462765,462914,180,149,ABANDONED
114	+380006370855,+380008657079,462848,462908,462974,126,66,ANSWERED
115	+380006370855,+380004598942,463150,463157,463224,74,67,ABANDONED
116	+380006370855,+380004708524,463275,463294,463415,140,121,ANSWERED
117	+380006370855,+380006277499,463442,463497,463637,195,140,ANSWERED
118	+380006370855,+380007556781,463499,463529,463619,120,90,BUSY
119	+380006370855,+380005836306,463599,463646,463791,192,145,ANSWERED
120	+380006370855,+380004598942,464031,464054,464196,165,142,ANSWERED
121	+380006370855,+380005836306,464317,464334,464491,174,157,ANSWERED
122	+380006370855,+380000158881,464652,464697,464768,116,71,ABANDONED
123	+380006370855,+380000758354,464804,464844,464976,172,132,ANSWERED
124	+380006370855,+380004598942,464856,464922,465081,225,159,ANSWERED
125	+380006370855,+380005058663,465216,465265,465268,52,3,ABANDONED
126	+380006370855,+380002285729,465584,465592,465732,148,140,ANSWERED
127	+380006370855,+380000158881,465700,465725,465835,135,110,ABANDONED
128	+380006370855,+380002030944,466099,466125,466240,141,115,ANSWERED
129	+380006370855,+380005984420,466715,466790,466869,154,79,ANSWERED
130	+380006370855,+380008155009,467067,467104,467132,65,28,ANSWERED
131	+380006370855,+380005271860,468497,468567,468593,96,26,ABANDONED
132	+380006370855,+380000758354,468916,468971,469010,94,39,ANSWERED
133	+380006370855,+380002285729,469721,469748,469918,197,170,ANSWERED
134	+380006370855,+380000744414,469756,469802,469932,176,130,ANSWERED
135	+380006370855,+380005534011,469861,469918,470020,159,102,BUSY
136	+380006370855,+380005058663,471229,471297,471446,217,149,ANSWERED
137	+380006370855,+380005836306,471391,471446,471613,222,167,ANSWERED
138	+380006370855,+380009477798,471583,471643,471797,214,154,ANSWERED
139	+380006370855,+380006034742,471891,471928,472096,205,168,ANSWERED
140	+380006370855,+380003937038,472190,472230,472385,195,155,ANSWERED
141	+380006370855,+380004598942,472483,472524,472643,160,119,ANSWERED
142	+380006370855,+380004867224,472667,472744,472886,219,142,BUSY
143	+380006370855,+380008871428,473088,473136,473266,178,130,ANSWERED
144	+380006370855,+380005893054,473630,473714,473836,206,122,ANSWERED
145	+380006370855,+380004867224,474217,474260,474298,81,38,ANSWERED
146	+380006370855,+380006656438,474831,474909,474993,162,84,ANSWERED
147	+380006370855,+380000537504,475012,475051,475161,149,110,BUSY
148	+380006370855,+380008871428,475681,475742,475794,113,52,ANSWERED
149	+380006370855,+380000326307,475723,475738,475911,188,173,ANSWERED
150	+380006370855,+380008381960,476076,476105,476182,106,77,ANSWERED
151	+380006370855,+380006087966,476923,476941,477066,143,125,ANSWERED
152	+380006370855,+380004598942,477284,477349,477395,111,46,ANSWERED
153	+380006370855,+380004229979,477314,477370,477408,94,38,ABANDONED
154	+380006370855,+380008534460,477436,477440,477559,123,119,ANSWERED
155	+380006370855,+380002930068,477982,478001,478173,191,172,ABANDONED
156	+380006370855,+380002030944,479476,479480,479605,129,125,BUSY
157	+380006370855,+380000453163,480318,480392,480464,146,72,ANSWERED
158	+380006370855,+380004867224,481020,481040,481168,148,128,ANSWERED
159	+380006370855,+380004708524,481021,481052,481090,69,38,ANSWERED
160	+380006370855,+380006867361,481242,481253,481338,96,85,ANSWERED
161	+380006370855,+380005334705,481493,481575,481658,165,83,ANSWERED
162	+380006370855,+380007929280,481501,481588,481628,127,40,ANSWERED
163	+380006370855,+380004708524,482131,482193,482204,73,11,ANSWERED
164	+380006370855,+380000357036,482177,482220,482359,182,139,ANSWERED
165	+380006370855,+380000326307,482257,482304,482387,130,83,BUSY
166	+380006370855,+380009477798,482548,482556,482691,143,135,ANSWERED
167	+380006370855,+380005108190,483174,483190,483247,73,57,ANSWERED
168	+380006370855,+380004708524,483384,483471,483531,147,60,ANSWERED
169	+380006370855,+380005108190,483607,483614,483697,90,83,ANSWERED
170	+380006370855,+380006867361,483904,483965,483969,65,4,ANSWERED
171	+380006370855,+380006277499,483933,483954,483980,47,26,ANSWERED
172	+380006370855,+380008871428,484407,484467,484627,220,160,ANSWERED
173	+380006370855,+380005334705,484501,484536,484665,164,129,ANSWERED
174	+380006370855,+380004598942,484745,484751,484784,39,33,ANSWERED
175	+380006370855,+380008155009,484859,484861,484936,77,75,ANSWERED
176	+380006370855,+380007556781,485249,485303,485335,86,32,ANSWERED
177	+380006370855,+380006087966,485828,485888,485993,165,105,ABANDONED
178	+380006370855,+380000537504,485988,486037,486208,220,171,ANSWERED
179	+380006370855,+380002930068,486031,486088,486240,209,152,ANSWERED
180	+380006370855,+380000326307,500797,500804,500840,43,36,ANSWERED
181	+380006370855,+380000537504,536476,536483,536556,80,73,ANSWERED
182	+380006370855,+380008657079,540535,540579,540731,196,152,ANSWERED
183	+380006370855,+380003478128,542051,542080,542168,117,88,ANSWERED
184	+380006370855,+380002150592,542432,542505,542601,169,96,ANSWERED
185	+380006370855,+380009477798,544558,544596,544705,147,109,ANSWERED
186	+380006370855,+380002285729,546778,546794,546869,91,75,ANSWERED
187	+380006370855,+380003478128,548239,548258,548306,67,48,ANSWERED
188	+380006370855,+380002930068,548469,548539,548656,187,117,ABANDONED
189	+380006370855,+380005984420,549151,549228,549247,96,19,ANSWERED
190	+380006370855,+380008871428,549431,549432,549456,25,24,ANSWERED
191	+380006370855,+380005058663,549738,549755,549888,150,133,BUSY
192	+380006370855,+380001018220,549854,549898,550063,209,165,ANSWERED
193	+380006370855,+380007929280,550318,550353,550521,203,168,ANSWERED
194	+380006370855,+380003478128,550642,550654,550703,61,49,BUSY
195	+380006370855,+380005058663,550907,550943,550957,50,14,BUSY
196	+380006370855,+380005271860,551061,551078,551203,142,125,ANSWERED
197	+380006370855,+380005058663,551370,551383,551416,46,33,BUSY
198	+380006370855,+380006087966,551503,551556,551579,76,23,ANSWERED
199	+380006370855,+380002030944,551530,551566,551592,62,26,BUSY
200	+380006370855,+380005271860,551818,551881,551962,144,81,ANSWERED
201	+380006370855,+380003937038,551978,551997,552087,109,90,ANSWERED
202	+380006370855,+380005058663,552160,552248,552296,136,48,ANSWERED
203	+380006370855,+380002150592,552543,552544,552546,3,2,ANSWERED
204	+380006370855,+380000357036,552779,552839,552902,123,63,ANSWERED
205	+380006370855,+380001018220,553807,553876,554039,232,163,BUSY
206	+380006370855,+380005108190,554157,554241,554325,168,84,ANSWERED
207	+380006370855,+380006277499,554201,554260,554319,118,59,ANSWERED
208	+380006370855,+380007929280,555020,555078,555170,150,92,BUSY
209	+380006370855,+380002285729,555510,555518,555611,101,93,ANSWERED
210	+380006370855,+380005108190,555610,555696,555820,210,124,ABANDONED
211	+380006370855,+380005534011,555808,555880,555991,183,111,ANSWERED
212	+380006370855,+380005984420,555988,555997,556103,115,106,ABANDONED
213	+380006370855,+380009477798,556216,556299,556335,119,36,ANSWERED
214	+380006370855,+380004598942,556290,556327,556395,105,68,ANSWERED
215	+380006370855,+380008871428,556914,556972,557082,168,110,ANSWERED
216	+380006370855,+380006656438,557472,557524,557572,100,48,ANSWERED
217	+380006370855,+380006277499,558163,558231,558355,192,124,ANSWERED
218	+380006370855,+380001076398,558584,558589,558653,69,64,ANSWERED
219	+380006370855,+380005836306,558625,558629,558630,5,1,ANSWERED
220	+380006370855,+380005984420,558769,558835,558984,215,149,ANSWERED
221	+380006370855,+380003478128,559618,559644,559645,27,1,ANSWERED
222	+380006370855,+380004867224,559785,559804,559826,41,22,ANSWERED
223	+380006370855,+380003478128,560095,560182,560309,214,127,ANSWERED
224	+380006370855,+380001740524,560149,560165,560301,152,136,BUSY
225	+380006370855,+380001758288,560365,560391,560532,167,141,ANSWERED
226	+380006370855,+380002150592,560589,560604,560649,60,45,ANSWERED
227	+380006370855,+380004867224,560625,560642,560761,136,119,ANSWERED
228	+380006370855,+380009607655,560975,561021,561120,145,99,ABANDONED
229	+380006370855,+380009873989,561073,561094,561247,174,153,ANSWERED
230	+380006370855,+380006277499,561492,561499,561505,13,6,ANSWERED
231	+380006370855,+380007929280,561678,561744,561768,90,24,ANSWERED
232	+380006370855,+380002030944,562061,562102,562176,115,74,ANSWERED
233	+380006370855,+380004708524,562809,562809,562862,53,53,ANSWERED
234	+380006370855,+380000326307,563050,563096,563240,190,144,ANSWERED
235	+380006370855,+380002930068,563127,563164,563319,192,155,ANSWERED
236	+380006370855,+380004708524,563279,563355,563442,163,87,ANSWERED
237	+380006370855,+380005007364,563316,563336,563407,91,71,ANSWERED
238	+380006370855,+380001076398,563449,563465,563621,172,156,ANSWERED
239	+380006370855,+380002150592,563526,563582,563752,226,170,ANSWERED
240	+380006370855,+380008155009,563561,563642,563769,208,127,ANSWERED
241	+380006370855,+380006867361,563859,563892,563988,129,96,ANSWERED
242	+380006370855,+380009607655,564236,564279,564328,92,49,ANSWERED
243	+380006370855,+380009607655,564334,564367,564453,119,86,ANSWERED
244	+380006370855,+380000537504,564573,564615,564629,56,14,ANSWERED
245	+380006370855,+380008155009,564754,564775,564835,81,60,ANSWERED
246	+380006370855,+380005058663,564759,564800,564967,208,167,ABANDONED
247	+380006370855,+380004598942,564853,564883,564927,74,44,ANSWERED
248	+380006370855,+380005058663,564853,564859,564915,62,56,ANSWERED
249	+380006370855,+380000744414,565536,565592,565626,90,34,ANSWERED
250	+380006370855,+380005334705,565664,565715,565814,150,99,ABANDONED
251	+380006370855,+380002930068,566281,566307,566480,199,173,ANSWERED
252	+380006370855,+380008381960,566749,566814,566828,79,14,ANSWERED
253	+380006370855,+380000158881,566786,566828,566888,102,60,BUSY
254	+380006370855,+380001018220,567091,567123,567287,196,164,ANSWERED
255	+380006370855,+380006656438,567465,567506,567552,87,46,ANSWERED
256	+380006370855,+380000744414,567622,567675,567818,196,143,ANSWERED
257	+380006370855,+380000158881,567764,567818,567988,224,170,BUSY
258	+380006370855,+380007556781,567809,567856,567951,142,95,ABANDONED
259	+380006370855,+380005984420,568215,568265,568313,98,48,ANSWERED
260	+380006370855,+380004229979,568628,568717,568863,235,146,ANSWERED
261	+380006370855,+380005271860,568661,568677,568810,149,133,BUSY
262	+380006370855,+380001018220,569464,569520,569674,210,154,BUSY
263	+380006370855,+380006277499,569520,569578,569591,71,13,BUSY
264	+380006370855,+380006867361,569734,569819,569925,191,106,ANSWERED
265	+380006370855,+380001076398,569955,570032,570199,244,167,ANSWERED
266	+380006370855,+380005030105,570779,570858,570899,120,41,BUSY
267	+380006370855,+380000326307,570836,570867,570960,124,93,ANSWERED
268	+380006370855,+380005984420,571153,571197,571245,92,48,ANSWERED
269	+380006370855,+380009607655,571299,571361,571491,192,130,ABANDONED
270	+380006370855,+380000453163,571664,571694,571823,159,129,ANSWERED
271	+380006370855,+380002930068,571754,571770,571868,114,98,ABANDONED
272	+380006370855,+380002930068,571947,571954,572048,101,94,ABANDONED
273	+380006370855,+380000744414,571999,572025,572120,121,95,ANSWERED
274	+380006370855,+380009873989,572714,572755,572798,84,43,ANSWERED
275	+380006370855,+380005271860,626562,626588,626643,81,55,ANSWERED
276	+380006370855,+380005893054,627332,627350,627364,32,14,ANSWERED
277	+380006370855,+380009050115,627936,627943,627953,17,10,ANSWERED
278	+380006370855,+380005893054,628153,628193,628329,176,136,BUSY
279	+380006370855,+380008871428,628512,628517,628617,105,100,ABANDONED
280	+380006370855,+380006034742,629412,629473,629499,87,26,ANSWERED
281	+380006370855,+380003937038,630327,630327,630493,166,166,ANSWERED
282	+380006370855,+380002150592,630928,630973,630993,65,20,ANSWERED
283	+380006370855,+380000537504,631533,631598,631726,193,128,ABANDONED
284	+380006370855,+380008871428,632550,632633,632754,204,121,ANSWERED
285	+380006370855,+380001740524,632720,632723,632864,144,141,ANSWERED
286	+380006370855,+380003937038,633070,633071,633141,71,70,ANSWERED
287	+380006370855,+380006087966,633446,633508,633645,199,137,ANSWERED
288	+380006370855,+380000758354,633682,633753,633816,134,63,ANSWERED
289	+380006370855,+380000744414,633684,633731,633777,93,46,ANSWERED
290	+380006370855,+380000453163,633917,633940,634058,141,118,ANSWERED
291	+380006370855,+380002030944,634371,634438,634516,145,78,ANSWERED
292	+380006370855,+380008871428,634918,634931,635066,148,135,ANSWERED
293	+380006370855,+380008155009,635075,635108,635278,203,170,ABANDONED
294	+380006370855,+380005058663,635378,635394,635560,182,166,ANSWERED
295	+380006370855,+380006034742,635605,635644,635663,58,19,ANSWERED
296	+380006370855,+380005984420,635767,635770,635770,3,0,ANSWERED
297	+380006370855,+380008657079,636229,636313,636347,118,34,ABANDONED
298	+380006370855,+380000537504,636319,636336,636504,185,168,ANSWERED
299	+380006370855,+380009607655,636339,636396,636405,66,9,ANSWERED
300	+380006370855,+380005108190,636500,636504,636640,140,136,ANSWERED
301	+380006370855,+380002030944,637024,637061,637153,129,92,ABANDONED
302	+380006370855,+380000357036,637294,637328,637352,58,24,ANSWERED
303	+380006370855,+380005836306,637642,637715,637808,166,93,ANSWERED
304	+380006370855,+380001018220,637800,637838,637975,175,137,ANSWERED
305	+380006370855,+380005893054,638215,638293,638378,163,85,ANSWERED
306	+380006370855,+380006867361,638340,638365,638515,175,150,ABANDONED
307	+380006370855,+380006087966,638484,638530,638667,183,137,ANSWERED
308	+380006370855,+380000357036,638603,638670,638769,166,99,ANSWERED
309	+380006370855,+380000158881,638645,638647,638806,161,159,ANSWERED
310	+380006370855,+380002150592,638969,638994,639067,98,73,ANSWERED
311	+380006370855,+380005271860,639135,639172,639316,181,144,ANSWERED
312	+380006370855,+380000744414,639234,639256,639260,26,4,BUSY
313	+380006370855,+380008534460,639346,639370,639467,121,97,ANSWERED
314	+380006370855,+380002409728,639971,639981,640144,173,163,ANSWERED
315	+380006370855,+380005534011,640048,640130,640185,137,55,ANSWERED
316	+380006370855,+380005984420,640119,640172,640213,94,41,ANSWERED
317	+380006370855,+380000537504,640962,640990,641102,140,112,BUSY
318	+380006370855,+380001758288,641031,641088,641201,170,113,ANSWERED
319	+380006370855,+380001076398,641182,641266,641358,176,92,ANSWERED
320	+380006370855,+380002409728,642024,642079,642126,102,47,ANSWERED
321	+380006370855,+380004867224,642875,642912,643031,156,119,ANSWERED
322	+380006370855,+380000758354,643077,643110,643253,176,143,ANSWERED
323	+380006370855,+380004229979,643385,643415,643418,33,3,ANSWERED
324	+380006370855,+380005271860,643385,643410,643481,96,71,BUSY
325	+380006370855,+380006034742,644466,644489,644604,138,115,ANSWERED
326	+380006370855,+380000744414,644765,644836,644945,180,109,ANSWERED
327	+380006370855,+380005836306,645694,645729,645856,162,127,ANSWERED
328	+380006370855,+380002150592,645812,645890,645896,84,6,ABANDONED
329	+380006370855,+380000453163,645852,645939,646058,206,119,ABANDONED
330	+380006370855,+380001076398,645936,645972,646011,75,39,ABANDONED
331	+380006370855,+380005534011,646014,646023,646024,10,1,ANSWERED
332	+380006370855,+380005334705,646342,646366,646488,146,122,ABANDONED
333	+380006370855,+380004598942,646521,646542,646616,95,74,ANSWERED
334	+380006370855,+380000744414,646948,647023,647099,151,76,ANSWERED
335	+380006370855,+380000537504,647038,647100,647168,130,68,ANSWERED
336	+380006370855,+380002409728,647162,647246,647252,90,6,ANSWERED
337	+380006370855,+380002930068,647411,647416,647518,107,102,ANSWERED
338	+380006370855,+380006867361,648109,648177,648285,176,108,ANSWERED
339	+380006370855,+380009607655,648506,648583,648716,210,133,ANSWERED
340	+380006370855,+380003478128,648845,648883,648910,65,27,ANSWERED
341	+380006370855,+380009607655,649011,649078,649088,77,10,ANSWERED
342	+380006370855,+380002285729,649148,649207,649287,139,80,ANSWERED
343	+380006370855,+380005030105,649523,649544,649564,41,20,ANSWERED
344	+380006370855,+380008871428,649611,649656,649722,111,66,ANSWERED
345	+380006370855,+380007556781,649619,649698,649744,125,46,BUSY
346	+380006370855,+380006034742,649645,649725,649787,142,62,ANSWERED
347	+380006370855,+380000744414,650002,650079,650199,197,120,ANSWERED
348	+380006370855,+380001758288,650435,650457,650510,75,53,ANSWERED
349	+380006370855,+380008871428,650692,650781,650910,218,129,ABANDONED
350	+380006370855,+380000537504,650823,650862,650973,150,111,ABANDONED
351	+380006370855,+380003478128,650899,650923,650945,46,22,ANSWERED
352	+380006370855,+380003478128,650951,650991,651140,189,149,ANSWERED
353	+380006370855,+380006034742,651127,651131,651225,98,94,ANSWERED
354	+380006370855,+380002030944,651657,651709,651751,94,42,ANSWERED
355	+380006370855,+380001740524,652014,652049,652194,180,145,ANSWERED
356	+380006370855,+380009607655,652168,652235,652399,231,164,BUSY
357	+380006370855,+380002194427,652993,653010,653119,126,109,ANSWERED
358	+380006370855,+380008381960,653006,653088,653182,176,94,BUSY
359	+380006370855,+380006867361,653464,653531,653686,222,155,ANSWERED
360	+380006370855,+380006277499,654177,654264,654418,241,154,ANSWERED
361	+380006370855,+380008155009,654505,654510,654590,85,80,ANSWERED
362	+380006370855,+380005984420,654511,654599,654757,246,158,ANSWERED
363	+380006370855,+380000758354,654826,654836,654977,151,141,ANSWERED
364	+380006370855,+380004598942,655094,655164,655247,153,83,BUSY
365	+380006370855,+380005984420,655119,655157,655196,77,39,ANSWERED
366	+380006370855,+380000326307,655160,655201,655204,44,3,ANSWERED
367	+380006370855,+380003478128,655772,655842,655878,106,36,ABANDONED
368	+380006370855,+380005984420,655792,655834,655856,64,22,ANSWERED
369	+380006370855,+380009607655,655966,655974,656051,85,77,ANSWERED
370	+380006370855,+380004708524,656039,656109,656279,240,170,BUSY
371	+380006370855,+380008381960,656404,656408,656489,85,81,BUSY
372	+380006370855,+380007929280,656546,656634,656733,187,99,ANSWERED
373	+380006370855,+380000744414,656639,656653,656708,69,55,ANSWERED
374	+380006370855,+380000357036,657043,657083,657138,95,55,ANSWERED
375	+380006370855,+380008657079,657106,657120,657163,57,43,ANSWERED
376	+380006370855,+380001018220,657256,657310,657418,162,108,ANSWERED
377	+380006370855,+380005030105,657284,657285,657377,93,92,ANSWERED
378	+380006370855,+380001018220,657411,657413,657460,49,47,ANSWERED
379	+380006370855,+380005893054,657469,657502,657563,94,61,ANSWERED
380	+380006370855,+380004598942,657783,657821,657946,163,125,ANSWERED
381	+380006370855,+380004867224,657786,657813,657864,78,51,ANSWERED
382	+380006370855,+380000158881,657841,657877,657911,70,34,ANSWERED
383	+380006370855,+380005108190,657920,658004,658147,227,143,BUSY
384	+380006370855,+380009477798,658039,658128,658180,141,52,ABANDONED
385	+380006370855,+380005334705,658181,658181,658295,114,114,ANSWERED
386	+380006370855,+380001076398,658680,658721,658783,103,62,ANSWERED
387	+380006370855,+380001018220,658712,658755,658791,79,36,ANSWERED
388	+380006370855,+380005058663,659051,659118,659234,183,116,ANSWERED
389	+380006370855,+380005271860,669637,669707,669863,226,156,BUSY
390	+380006370855,+380005108190,710486,710503,710539,53,36,ANSWERED
391	+380006370855,+380008871428,715747,715791,715844,97,53,ANSWERED
392	+380006370855,+380008381960,715765,715808,715884,119,76,BUSY
393	+380006370855,+380002150592,716628,716689,716837,209,148,BUSY
394	+380006370855,+380006034742,717340,717416,717499,159,83,ANSWERED
395	+380006370855,+380006867361,717638,717723,717815,177,92,ANSWERED
396	+380006370855,+380000357036,718221,718231,718241,20,10,ANSWERED
397	+380006370855,+380005007364,718536,718539,718648,112,109,ANSWERED
398	+380006370855,+380005534011,718955,719012,719072,117,60,ANSWERED
399	+380006370855,+380000758354,719035,719103,719177,142,74,ANSWERED
400	+380006370855,+380004229979,719178,719262,719357,179,95,ANSWERED
401	+380006370855,+380008381960,719218,719219,719366,148,147,ANSWERED
402	+380006370855,+380000158881,719353,719353,719458,105,105,ANSWERED
403	+380006370855,+380005334705,719440,719442,719516,76,74,BUSY
404	+380006370855,+380008657079,719578,719581,719647,69,66,ANSWERED
405	+380006370855,+380009477798,719684,719698,719714,30,16,ABANDONED
406	+380006370855,+380009050115,720179,720211,720383,204,172,ANSWERED
407	+380006370855,+380002150592,720263,720276,720447,184,171,ANSWERED
408	+380006370855,+380000758354,720627,720682,720854,227,172,ABANDONED
409	+380006370855,+380005334705,720834,720915,720976,142,61,ANSWERED
410	+380006370855,+380004229979,720952,720956,721089,137,133,ANSWERED
411	+380006370855,+380000537504,721031,721087,721225,194,138,ABANDONED
412	+380006370855,+380007929280,721079,721106,721225,146,119,ANSWERED
413	+380006370855,+380008871428,721885,721974,722081,196,107,ANSWERED
414	+380006370855,+380005334705,722080,722112,722126,46,14,ANSWERED
